BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19,Heat Rate MBTU/MWH
4137,PEARSALL 6,South,1,Open,YES,0.0,20.16,67.2,Cubic,700.8,0,4.661,0.0004,0,6.05,0,NG (Natural Gas),GT (Gas Turbine),0,1,20.16,28.32,29.57,28.36,38.98,28.41,48.38,28.45,57.79,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3850330583954
4138,PEARSALL 7,South,1,Open,YES,0.0,19.8,66.0,Cubic,699.0,0,4.66,0.0004,0,6.05,0,NG (Natural Gas),GT (Gas Turbine),0,1,19.8,28.31,29.04,28.35,38.28,28.4,47.52,28.44,56.76,28.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.379850579250901
4142,SARITA 1 2,South,1,Closed,NO,141.0,56.4,188.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,56.4,0.0,82.72,0.0,109.04,0.0,135.36,0.0,161.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4153,ARMSTRONG 1 2,South,1,Closed,NO,212.4,84.96,283.2,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,84.96,0.0,124.61,0.0,164.26,0.0,203.9,0.0,243.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4160,CORPUS CHRISTI 1 2,South,1,Closed,YES,197.22,59.33,197.77,Cubic,896.66,0,4.836,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,59.33,17.68,87.02,17.76,114.71,17.84,142.39,17.92,170.08,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.810296152057
4161,CORPUS CHRISTI 1 3,South,1,Closed,YES,87.79,59.33,197.77,Cubic,896.66,0,4.836,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,59.33,17.68,87.02,17.76,114.71,17.84,142.39,17.92,170.08,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.810296152057
4162,CORPUS CHRISTI 1 4,South,1,Closed,YES,112.46,59.33,197.77,Cubic,896.66,0,4.836,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,59.33,17.68,87.02,17.76,114.71,17.84,142.39,17.92,170.08,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.810296152057
4163,CORPUS CHRISTI 1 5,South,1,Open,YES,0.0,2.7,9.0,Cubic,613.5,0,4.583,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,2.7,16.57,3.96,16.57,5.22,16.58,6.48,16.58,7.74,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1941505679648
4166,SARITA 2 1,South,1,Closed,NO,150.75,60.3,201.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,60.3,0.0,88.44,0.0,116.58,0.0,144.72,0.0,172.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4177,BRUNI 1 1,South,1,Closed,NO,112.5,45.0,150.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,45.0,0.0,66.0,0.0,87.0,0.0,108.0,0.0,129.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4181,TAFT 1 0,South,1,Closed,NO,150.07,60.03,200.1,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,60.03,0.0,88.04,0.0,116.06,0.0,144.07,0.0,172.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4183,SAN PERLITA 0,South,1,Closed,NO,152.25,60.9,203.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,60.9,0.0,89.32,0.0,117.74,0.0,146.16,0.0,174.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4192,BROWNSVILLE 1 0,South,1,Closed,YES,74.79,22.5,75.0,Cubic,712.5,0,4.672,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,22.5,16.96,33.0,16.99,43.5,17.02,54.0,17.05,64.5,17.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4111032384198
4192,BROWNSVILLE 1 0,South,10,Closed,YES,183.26,55.13,183.77,Cubic,875.66,0,4.817,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,55.13,17.6,80.86,17.67,106.59,17.75,132.31,17.82,158.04,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.762566564556901
4192,BROWNSVILLE 1 0,South,2,Open,YES,0.0,7.2,24.0,Cubic,636.0,0,4.603,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,7.2,16.66,10.56,16.67,13.92,16.68,17.28,16.69,20.64,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.246219208874
4192,BROWNSVILLE 1 0,South,3,Closed,YES,60.83,18.3,61.0,Cubic,691.5,0,4.653,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,18.3,16.88,26.84,16.9,35.38,16.92,43.92,16.95,52.46,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.363373650919701
4192,BROWNSVILLE 1 0,South,4,Closed,YES,10.37,3.12,10.4,Cubic,615.6,0,4.585,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,3.12,16.58,4.58,16.58,6.03,16.59,7.49,16.59,8.94,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.198489621373901
4192,BROWNSVILLE 1 0,South,5,Closed,YES,136.48,80.1,267.0,Cubic,1000.5,0,4.929,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,80.1,18.09,117.48,18.2,154.86,18.3,192.24,18.41,229.62,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035926930897901
4192,BROWNSVILLE 1 0,South,6,Closed,YES,155.9,80.1,267.0,Cubic,1000.5,0,4.929,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,80.1,18.09,117.48,18.2,154.86,18.3,192.24,18.41,229.62,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035926930897901
4192,BROWNSVILLE 1 0,South,7,Closed,YES,155.9,80.1,267.0,Cubic,1000.5,0,4.929,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,80.1,18.09,117.48,18.2,154.86,18.3,192.24,18.41,229.62,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035926930897901
4192,BROWNSVILLE 1 0,South,8,Closed,YES,183.26,55.13,183.77,Cubic,875.66,0,4.817,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,55.13,17.6,80.86,17.67,106.59,17.75,132.31,17.82,158.04,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.762566564556901
4192,BROWNSVILLE 1 0,South,9,Closed,YES,183.26,55.13,183.77,Cubic,875.66,0,4.817,0.0004,0,3.613,0,NG (Natural Gas),GT (Gas Turbine),0,1,55.13,17.6,80.86,17.67,106.59,17.75,132.31,17.82,158.04,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.762566564556901
4194,SEBASTIAN 1 0,South,1,Closed,NO,151.2,60.48,201.6,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,60.48,0.0,88.7,0.0,116.93,0.0,145.15,0.0,173.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4195,OILTON 0,South,1,Closed,NO,69.0,27.6,92.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,27.6,0.0,40.48,0.0,53.36,0.0,66.24,0.0,79.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5020,JACKSBORO 1 2,North Central,1,Closed,NO,90.0,36.0,120.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,36.0,0.0,52.8,0.0,69.6,0.0,86.4,0.0,103.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5023,ALEDO 1 2,North Central,1,Open,YES,0.0,1.44,4.8,Cubic,607.2,0,4.578,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.44,15.97,2.11,15.97,2.78,15.97,3.46,15.97,4.13,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1798591905837
5035,DALLAS 1 2,North Central,1,Open,YES,0.0,1.26,4.2,Cubic,606.3,0,4.577,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.26,15.18,1.85,15.18,2.44,15.18,3.02,15.19,3.61,15.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1813519294405
5036,DALLAS 1 3,North Central,1,Open,YES,0.0,1.92,6.4,Cubic,609.6,0,4.58,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.92,15.19,2.82,15.19,3.71,15.2,4.61,15.2,5.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1860796141119
5037,DALLAS 1 4,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.7,0,4.984,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,92.54,16.83,135.73,16.94,178.91,17.05,222.1,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1694378768316
5038,DALLAS 1 5,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.7,0,4.984,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,92.54,16.83,135.73,16.94,178.91,17.05,222.1,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1694378768316
5039,DALLAS 1 6,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.7,0,4.984,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,92.54,16.83,135.73,16.94,178.91,17.05,222.1,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1694378768316
5040,DALLAS 1 7,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.7,0,4.984,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,92.54,16.83,135.73,16.94,178.91,17.05,222.1,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1694378768316
5041,DALLAS 1 8,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.7,0,4.984,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,92.54,16.83,135.73,16.94,178.91,17.05,222.1,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1694378768316
5042,DALLAS 1 9,North Central,1,Closed,YES,93.74,92.54,308.47,Cubic,1062.7,0,4.984,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,92.54,16.83,135.73,16.94,178.91,17.05,222.1,17.17,265.28,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1694378768316
5051,GREENVILLE 1 2,North Central,1,Closed,YES,84.46,25.41,84.7,Cubic,727.05,0,4.685,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,25.41,17.09,37.27,17.12,49.13,17.15,60.98,17.19,72.84,17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4409575530843
5057,GRAHAM 2,North Central,1,Open,YES,0.0,95.2,317.35,Cubic,1076.03,0,5.0,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,95.2,17.75,139.6,17.87,184.1,17.99,228.5,18.11,272.9,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2004152572867
5058,GRAHAM 3,North Central,1,Closed,YES,251.16,95.2,317.35,Cubic,1076.03,0,4.996,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,95.2,17.75,139.63,17.87,184.06,17.99,228.49,18.11,272.92,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2004152572867
5065,ARLINGTON 1 2,North Central,1,Closed,YES,10.57,3.18,10.6,Cubic,615.9,0,4.585,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,3.18,16.0,4.66,16.0,6.15,16.01,7.63,16.01,9.12,16.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.202338400123501
5066,ARLINGTON 1 3,North Central,1,Open,YES,0.0,0.54,1.8,Cubic,602.7,0,4.574,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.54,15.95,0.79,15.95,1.04,15.95,1.3,15.95,1.55,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.170867507708401
5067,ARLINGTON 1 4,North Central,1,Closed,YES,437.05,131.48,438.27,Cubic,1223.61,0,5.158,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,131.48,18.43,192.84,18.6,254.2,18.77,315.55,18.94,376.91,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5915534850939
5068,ARLINGTON 1 5,North Central,1,Closed,YES,437.05,131.48,438.27,Cubic,1223.61,0,5.158,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,131.48,18.43,192.84,18.6,254.2,18.77,315.55,18.94,376.91,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5915534850939
5069,ARLINGTON 1 6,North Central,1,Closed,YES,437.05,131.48,438.27,Cubic,1223.61,0,5.158,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,131.48,18.43,192.84,18.6,254.2,18.77,315.55,18.94,376.91,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5915534850939
5089,CLIFTON 1 1,North Central,1,Open,YES,0.0,0.0,123.9,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,12.54,0.0,18.39,0.0,24.24,0.0,30.1,0.0,35.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5106,IRVING 1 1,North Central,1,Open,YES,0.0,3.24,10.8,Cubic,236.29,0,8.017,0.0008,0,2.241,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,3.24,17.98,4.75,17.99,6.26,17.99,7.78,18.0,9.29,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.855421686678001
5107,IRVING 1 2,North Central,1,Open,YES,0.0,1.71,5.7,Cubic,236.15,0,8.017,0.0008,0,2.241,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,1.71,17.97,2.51,17.98,3.31,17.98,4.1,17.98,4.9,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.849946451940001
5166,DENTON 1 2,North Central,1,Closed,YES,126.15,37.95,126.5,Cubic,789.75,0,4.741,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,37.95,16.66,55.66,16.71,73.37,16.76,91.08,16.81,108.79,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5754932606124
5167,DENTON 1 3,North Central,1,Closed,YES,1.6,0.48,1.6,Cubic,602.4,0,4.573,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.48,15.95,0.7,15.95,0.93,15.95,1.15,15.95,1.38,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.170867507708401
5170,DUBLIN 1 1,North Central,1,Closed,NO,45.0,18.0,60.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,18.0,0.0,26.4,0.0,34.8,0.0,43.2,0.0,51.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5198,BRYSON 1 2,North Central,1,Closed,NO,112.5,45.0,150.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,45.0,0.0,66.0,0.0,87.0,0.0,108.0,0.0,129.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5206,POOLVILLE 2,North Central,1,Closed,YES,207.1,74.6,248.67,Cubic,973.01,0,4.904,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,74.6,17.36,109.41,17.45,144.23,17.55,179.04,17.64,213.86,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.975623171294901
5207,POOLVILLE 3,North Central,1,Closed,YES,180.01,74.6,248.67,Cubic,973.01,0,4.904,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,74.6,17.36,109.41,17.45,144.23,17.55,179.04,17.64,213.86,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.975623171294901
5208,POOLVILLE 4,North Central,1,Closed,YES,180.01,74.6,248.67,Cubic,973.01,0,4.904,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,74.6,17.36,109.41,17.45,144.23,17.55,179.04,17.64,213.86,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.975623171294901
5238,OLNEY 1 2,North Central,1,Closed,NO,168.75,67.5,225.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,67.5,0.0,99.0,0.0,130.5,0.0,162.0,0.0,193.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5243,GOLDTHWAITE 1 4,North Central,1,Closed,NO,112.5,45.0,150.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,45.0,0.0,66.0,0.0,87.0,0.0,108.0,0.0,129.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5262,GLEN ROSE 1 2,North Central,1,Closed,YES,1211.61,364.5,1215.0,Cubic,1485.46,0,6.975,0.0002,0,1.0,0,NUC (Nuclear),NB (ST - Boiling Water Nuclear Reactor),0,1,364.5,7.12,534.6,7.18,704.7,7.23,874.8,7.29,1044.9,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34
5263,GLEN ROSE 1 3,North Central,1,Closed,YES,1023.98,364.5,1215.0,Cubic,1209.05,0,8.11,0.0002,0,1.0,0,NUC (Nuclear),NB (ST - Boiling Water Nuclear Reactor),0,1,364.5,8.26,534.6,8.32,704.7,8.38,874.8,8.44,1044.9,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5
5281,TEMPLE 1 2,North Central,1,Closed,YES,266.98,80.32,267.73,Cubic,1001.59,0,4.93,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,80.32,19.91,117.8,20.03,155.28,20.14,192.77,20.26,230.25,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.037666917992501
5282,TEMPLE 1 3,North Central,1,Closed,YES,266.98,80.32,267.73,Cubic,1001.59,0,4.93,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,80.32,19.91,117.8,20.03,155.28,20.14,192.77,20.26,230.25,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.037666917992501
5283,TEMPLE 1 4,North Central,1,Open,YES,0.0,80.32,267.73,Cubic,1001.59,0,4.93,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,80.32,19.91,117.8,20.03,155.29,20.14,192.77,20.26,230.25,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.037666917992501
5297,MCKINNEY 1 2,North Central,1,Open,YES,0.0,0.96,3.2,Cubic,604.8,0,4.575,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.96,16.6,1.41,16.6,1.86,16.61,2.3,16.61,2.75,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.177369624978801
5298,MCKINNEY 1 3,North Central,1,Closed,YES,114.68,34.5,115.0,Cubic,772.5,0,4.725,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.5,17.27,50.6,17.31,66.7,17.36,82.8,17.4,98.9,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.540343164421301
5299,MCKINNEY 1 4,North Central,1,Closed,YES,114.68,34.5,115.0,Cubic,772.5,0,4.725,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.5,17.27,50.6,17.31,66.7,17.36,82.8,17.4,98.9,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.540343164421301
5300,MCKINNEY 1 5,North Central,1,Closed,YES,114.68,34.5,115.0,Cubic,772.5,0,4.725,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,34.5,17.27,50.6,17.31,66.7,17.36,82.8,17.4,98.9,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.540343164421301
5301,MCKINNEY 1 6,North Central,1,Closed,YES,82.47,24.81,82.7,Cubic,724.05,0,4.682,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,24.81,17.07,36.39,17.11,47.97,17.14,59.54,17.17,71.12,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.436636438866301
5302,MCKINNEY 1 7,North Central,1,Closed,YES,462.46,139.13,463.75,Cubic,1638.81,0,5.193,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,139.13,19.33,204.05,19.52,268.98,19.7,333.9,19.89,398.83,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.676796031308301
5303,MCKINNEY 1 8,North Central,1,Closed,YES,462.46,139.13,463.75,Cubic,1638.81,0,5.193,0.0004,0,3.628,0,NG (Natural Gas),GT (Gas Turbine),0,1,139.13,19.33,204.05,19.52,268.98,19.7,333.9,19.89,398.83,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.676796031308301
5319,GRANBURY 1 2,North Central,1,Closed,YES,79.86,78.84,262.8,Cubic,994.2,0,4.923,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,78.84,19.88,115.63,19.99,152.42,20.11,189.22,20.22,226.01,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.021891320636401
5320,GRANBURY 1 3,North Central,1,Open,YES,0.0,78.84,262.8,Cubic,994.2,0,4.923,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,78.84,19.88,115.63,19.99,152.42,20.11,189.22,20.22,226.01,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.021891320636401
5321,GRANBURY 1 4,North Central,1,Closed,YES,79.86,78.84,262.8,Cubic,994.2,0,4.923,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,78.84,19.88,115.63,19.99,152.42,20.11,189.22,20.22,226.01,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.021891320636401
5324,DALLAS 2 2,North Central,1,Closed,YES,283.28,85.22,284.07,Cubic,1026.1,0,4.952,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,85.22,16.7,124.99,16.8,164.76,16.9,204.53,17.01,244.3,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0890672499594
5325,DALLAS 2 3,North Central,1,Closed,YES,283.28,85.22,284.07,Cubic,1026.1,0,4.952,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,85.22,16.7,124.99,16.8,164.76,16.9,204.53,17.01,244.3,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0890672499594
5326,DALLAS 2 4,North Central,1,Closed,YES,283.28,85.22,284.07,Cubic,1026.1,0,4.952,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,85.22,16.7,124.99,16.8,164.76,16.9,204.53,17.01,244.3,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0890672499594
5342,LEWISVILLE 1 1,North Central,1,Closed,NO,8.4,0.0,8.4,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,1.68,0.0,3.36,0.0,5.04,0.0,6.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5343,LEWISVILLE 1 2,North Central,1,Closed,NO,207.5,0.0,207.5,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,41.5,0.0,83.0,0.0,124.5,0.0,166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5360,RIESEL 1 2,North Central,1,Closed,YES,1005.19,302.4,1008.0,Cubic,1542.9,0,8.017,0.0008,0,2.329,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,302.4,20.14,443.52,20.69,584.64,21.25,725.76,21.8,866.88,22.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78004293673
5363,BRIDGEPORT 2,North Central,1,Closed,YES,10.37,3.12,10.4,Cubic,615.6,0,4.585,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,3.12,16.0,4.58,16.0,6.03,16.01,7.49,16.01,8.94,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.197842557902
5364,BRIDGEPORT 3,North Central,1,Closed,YES,212.73,64.0,213.33,Cubic,919.99,0,4.857,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,64.0,17.15,93.87,17.24,123.73,17.32,153.6,17.4,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858731287645201
5365,BRIDGEPORT 4,North Central,1,Closed,YES,212.73,64.0,213.33,Cubic,919.99,0,4.857,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,64.0,17.15,93.87,17.24,123.73,17.32,153.6,17.4,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858731287645201
5366,BRIDGEPORT 5,North Central,1,Closed,YES,212.73,64.0,213.33,Cubic,919.99,0,4.857,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,64.0,17.15,93.87,17.24,123.73,17.32,153.6,17.4,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858731287645201
